Menu Item ID,Name,Display Name,Space,Brand Name,Type,Category,Ready for Sale,Combo Item,Number of Pieces,Is this a Promotion,Discounted Product,Promotion Type,Packaging Type,Number of units,Diet,Description,Recipe
1775637081750,Minuty blanc - 75CL,Vin blanc - Bouteille,PFC,Minuty Blanc,Beverage,Wine,No,No,1.000,No,,,,,,,ing-1775637016036-23c6ekp3m>Ingredient>1775289841201-x7s7e2ria>1775289841201-x7s7e2ria>0.750|pkg-1775637029483-4fqrgoe0k>Packaging>pkg-1775289048754-ig0fj1fc0>4.000
menu-item-1763855218147-ggxecgwk2,Minuty Prestige rouge - Verre HH,Vin rouge - verre,Aix Arena,Minuty Prestige rouge,Beverage,Wine,No,No,1.000,Yes,Minuty Prestige rouge - Verre (Aix),Happy-Hour,,,,,pkg-1777551688538-c9yqnfngl>Packaging>pkg-1775288849620-3y46xd89x>1.000
1775636574233,Minuty Prestige Rosé - 75CL (Paris),Vin rosé - Bouteille,PFC,Minuty prestige rosé,Beverage,Wine,No,No,1.000,No,,,,,,,ing-1775636570630-9z78ilq6v>Ingredient>1767862820318-0y3pehppq>1767862820318-0y3pehppq>1.000|pkg-1775637165952-0vexc4w5i>Packaging>pkg-1775289048754-ig0fj1fc0>4.000
1775636473548,Minuty Prestige Rosé - Verre (Paris),Vin rosé - Verre,PFC,Minuty prestige rosé,Beverage,Wine,No,No,1.000,No,,,,,,,ing-1775636443741-e3py79x0a>Ingredient>1767862820318-0y3pehppq>1767862820318-0y3pehppq>0.130|pkg-1775637191714-zfhhgsohw>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
menu-item-1774886111728-csfopyu8y,Heineken 25cl (Paris),Heineken 25cl,SFP|PFC,Heineken,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1776778003634-g1u94vet6>Ingredient>market-price-1762288192688>market-price-1762288192688>0.250|pkg-1776778015879-xxtrt3mk4>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1773765230920-dqnjo2ves,Vittel Citron HH,Vittel citron,Aix Arena,Vittel,Beverage,Water,Yes,No,1.000,Yes,Vittel Citron,Happy-Hour,,,,,pkg-1777044822600-uq966j6hq>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1773765258088-pwp5r84va,Fanta Orange PET 50cl HH (Aix),Fanta orange 50cl,Aix Arena,Fanta,Beverage,Soft Drink,No,No,1.000,Yes,Fanta Orange PET 50cl (Aix),Happy-Hour,,,,,pkg-1776773377236-u2ykcnn0d>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1773765361721-nbyamx5c0,Tourtel Twist HH,,Aix Arena,,Beverage,Beer 0%,Yes,No,1.000,No,,,,,,,
menu-item-1773765407180-21hrg8wvx,Coca-Cola Cherry PET 50cl HH (Paris/Aux),Coca-Cola Cherry 50cl,Adidas Arena|Auxerre|PFC,Coca-Cola,Beverage,Soft Drink,No,No,1.000,Yes,Coca-Cola Cherry PET 50cl (PFC/Aux),Happy-Hour,,,,,ing-1775510591255-mmgkf8h5t>Ingredient>1774987688817-0p3jjh31a>1774987688817-0p3jjh31a>0.500|pkg-1778164435607-j6ijisun0>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1773765431412-k4btxbx5q,Coca-Cola CAN 33cl (Aux/Paris),Coca-Cola 33cl,Auxerre|Adidas Arena,Coca-Cola,Beverage,Soft Drink,No,No,1.000,No,,,,,,,ing-1775685187790-9mmun2y5a>Ingredient>1774986010321-9b4f7flo7>1774986010321-9b4f7flo7>1.000|pkg-1778164251573-p5f7vftt1>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1773765452060-y2m7mupu1,Coca-Cola Cherry CAN 33cl (Aux/Paris),Coca-Cola Cherry 33cl,Auxerre|Adidas Arena,Coca-Cola,Beverage,Soft Drink,No,No,1.000,No,,,,,,,ing-1775685252957-v1stwet3y>Ingredient>1774987340963-9uit3bt4d>1774987340963-9uit3bt4d>1.000|pkg-1778164365856-nf2s2zram>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1773765550563-ljhgngffk,Vestiaire,,Aix Arena,,Vestiaire,Vestiaire,Yes,No,1.000,No,,,,,,,
menu-1776770569136-fp4zwasut,Redbull Pastèque (Aix),Redbull Pastèque,space-1762366011612|Aix Arena,Redbull,Beverage,Soft Drink,No,No,1.000,No,,,,,,,comp-1776770569136-7qo833l0s>Ingredient>1776348985067-cmrwzpflk>1776348985067-cmrwzpflk>1.000|comp-1776770569136-oklya2abq>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1763921853322-ekd01uz1a,Redbull zero (Paris),Redbull zéro 25cl,space-1762366011612|PFC,Redbull,Beverage,Soft Drink,No,No,1.000,No,,,,,,,pkg-1775550445750-lefvljj7y>Packaging>pkg-1775288910887-6hf3gtxl1>1.000|ing-1776351214959-r8e9034ur>Ingredient>1776348924599-qcq3rr0in>1776348924599-qcq3rr0in>1.000
1776271564883,Eau Lutecia Gazeuse 50cl,Eau plate,PFC,Lutecia,Beverage,Water,No,No,1.000,No,,,,,,,pkg-1776271454358-wajzn9bkm>Packaging>pkg-1775288910887-6hf3gtxl1>1.000|ing-1776351573209-p0jmwq19t>Ingredient>1776349608031-uk1iz2l1g>1776349608031-uk1iz2l1g>1.000
menu-item-1764016337263-46woozlmz,Eau Lutecia Plate 50cl,Eau Lutecia Plate,space-1762366011612|PFC,Lutecia,Beverage,Water,No,No,1.000,No,,,,,,,pkg-1776271774798-85l9bev1s>Packaging>pkg-1775288910887-6hf3gtxl1>1.000|ing-1776351533373-b549rpp0v>Ingredient>1776349544883-fx2gyu58w>1776349544883-fx2gyu58w>1.000
menu-item-1768931704853-fravw2m19,Burger bœuf,Burger,La Beaujoire Nantes,,Food,Burger,No,No,1.000,No,,,,,,,ing-1777049870454-tvckvdez6>Ingredient>1775222925238-17-3l8rxovab>1775222925238-17-3l8rxovab>1.000
menu-item-1764024562532-lfte75jok,Whispering Angel Rosé Verre,Vin rosé - Verre,Adidas Arena,Whispering Angel,Beverage,Wine,No,No,1.000,No,,,,,,,pkg-1777549690282-rtmq0lw2a>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
menu-item-1773770538307-y5ipw9m2d,Billetterie,,Aix Arena,,Billeterie,Billeterie,Yes,No,1.000,No,,,,,,,
menu-item-1775656256143-sewmih5w7,Pizza Regina,,Adidas Arena,,Food,Pizza,Yes,No,1.000,No,,,,,,,
menu-item-1769515297686-u36dlup05,Babka,Babka,Adidas Arena,La sabicherie,Food,Snack sucré,No,No,1.000,No,,,,,,,ing-1776700108203-iyuqkx90p>Ingredient>1776699553680-jqdt9l4te>1776699553680-jqdt9l4te>1.000
menu-item-1763921853323-1fic1tkzo,Vin chaud (Aux/Paris),Vin chaud,SFP|Adidas Arena|PFC|Auxerre,,Beverage,Wine,No,No,1.000,No,,,,,,,pkg-1775735865108-c77xw9hkd>Packaging>pkg-1775288849620-3y46xd89x>1.000|ing-1776762743821-krzupdeep>Ingredient>1767787912447-q1kxjy7ez>1767787912447-q1kxjy7ez>0.200
menu-item-1764024574332-xjbdtg7du,Brownie,Brownie,Adidas Arena,,Food,Snack sucré,No,No,1.000,No,,,,,,,ing-1777131599818-drzqsqzp2>Ingredient>1775227685860-ueadp9b8g>1775227685860-ueadp9b8g>1.000
menu-item-1764014662903-txap7xic2,Haribo vrac 250g,,Aix Arena,,Food,Snack sucré,No,No,1.000,No,,,,,,,ing-1780401341932-w770hb010>Ingredient>1775203169981-rjl6ny591>1775203169981-rjl6ny591>1.000
menu-item-1768932045688-keg6uw8i6,Coca-Cola PET 50cl (Paris/Aux),Coca-Cola 50cl,PFC|SFP|Adidas Arena|Auxerre,Coca-Cola,Beverage,Soft Drink,No,No,1.000,No,,,,,,,ing-1776770857682-g3t5s9qq1>Ingredient>1774986781220-huc0fiu0i>1774986781220-huc0fiu0i>1.000|pkg-1778164473907-ddv1p0fut>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1768932127120-kexpa3fja,Eau pétillante,Eau gazeuse,La Beaujoire Nantes,,Beverage,Water,No,No,1.000,No,,,,,,,pkg-1777044068146-86ivr5hne>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1768932210787-knsur3qyh,Fanta + Ecocup,,La Beaujoire Nantes,,Beverage,Soft Drink,Yes,No,1.000,No,,,,,,,
menu-item-1765542567475-t73149bpy,barbe de sucre,,Le Mans FC,,Food,Snack sucré,No,No,1.000,No,,,,,,,ing-1780401369250-3thboigch>Ingredient>1780058331393-bttemcykr>1780058331393-bttemcykr>1.000
menu-item-1764024595911-9vfn6ty8q,Parking Moto,,Adidas Arena,,Glasses,Ecocup,Yes,No,1.000,No,,,,,,,
menu-item-1765371033919-8z83ch3ez,Smash/Frites,,Adidas Arena,,Combo,Menu,Yes,No,1.000,No,,,,,,,
menu-item-1775147754454-hzld8hd8l,Pot famille 260g,Haribo vrac 260g,Aix Arena,Haribo,Food,Snack sucré,No,No,1.000,No,,,,,,,ing-1780401403783-0a9xumlc1>Ingredient>1775203169981-rjl6ny591>1775203169981-rjl6ny591>1.000
menu-item-1764024595897-uyxq810ol,Donut,Donut,Adidas Arena|PFC,,Food,Snack sucré,Yes,No,1.000,No,,,,1.000,,,pkg-1777132486703-nmw2cdy0w>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1764026248402-fvcbjxc3l,Coca-Cola PET 50cl HH (Aux/Paris),Coca-Cola 50cl,Auxerre|space-1762366011612|PFC|Adidas Arena,Coca-Cola,Beverage,Soft Drink,No,No,1.000,Yes,Coca-Cola PET 50cl (Paris/Aux),Happy-Hour,,,,,ing-1775686106015-mrpsdkpw3>Ingredient>1774986781220-huc0fiu0i>1774986781220-huc0fiu0i>1.000|pkg-1778164489323-snqtxcajb>Packaging>1775288910887-6hf3gtxl1>1.000
menu-1777132674964-vopawu3kh,Gaufre Chantilly (Aix),Gaufre chantilly,Aix Arena,,Food,Snack sucré,No,No,1.000,No,,,,,,,comp-1777132674964-ku4xhgh0l>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1764026291436-cspsdatrh,Consigne,,Le Mans FC,,Glasses,Ecocup,Yes,No,1.000,No,,,,,,,
menu-item-1768932077053-xmfzx7hk6,Coca-Cola Cherry PET 50cl (PFC/Aux),Coca-Cola Cherry 50cl,Adidas Arena|PFC,Coca-Cola,Beverage,Soft Drink,No,No,1.000,No,,,,,,,ing-1775510776647-6tvm72ipj>Ingredient>1774987688817-0p3jjh31a>1774987688817-0p3jjh31a>0.500|pkg-1778164417507-nwq3spi5h>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1763837557213-piiw06bqf,Tenders + Frites (Paris),Tenders frites,SFP|Adidas Arena|PFC,EIF,Food,Tenders,No,Yes,1.000,No,,,,,,,ing-1780305480733-donimb41o>Ingredient>1775222925626-36-i6fdlrny1>1775222925626-36-i6fdlrny1>0.200|ing-1780305516770-8gmy5j6xv>Ingredient>1776681875775-zsz5gon4d>1776681875775-zsz5gon4d>0.250|ing-1780305568964-dyp4663zm>Ingredient>1776436402190-rgo5u27sh>1776436402190-rgo5u27sh>1.000|ing-1780305578730-xpi633p0v>Ingredient>1776436467106-7mkwo7ukd>1776436467106-7mkwo7ukd>1.000
menu-item-1768932097754-eqlbe11h1,Coca-Cola Zero BIB 50cl,Coca-Cola Zero 50cl,Adidas Arena,Coca-Cola,Beverage,Soft Drink,No,No,64.000,No,,,,,,,ing-1776258260278-qwkt8mi16>Ingredient>1767783015821-wzhro2bfn>1767783015821-wzhro2bfn>5.000|pkg-1778164527257-qmwljqsqs>Packaging>1775288910887-6hf3gtxl1>64.000
menu-item-1768932179037-xilomhng5,Eau plate + Ecocup,Eau plate,La Beaujoire Nantes,,Beverage,Water,Yes,No,1.000,No,,,,,,,pkg-1777044147892-2zn3ao76b>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1768932245453-9gvey2cyq,Fuze Tea + Ecocup,,La Beaujoire Nantes,,Beverage,Soft Drink,Yes,No,1.000,No,,,,,,,
menu-item-1768932277804-vybufep84,Affligem de Noël + Ecocup (Nantes),Affligem de Noël - 50cl,La Beaujoire Nantes,Affligem,Beverage,Beer,No,No,1.000,No,,,,,,,pkg-1777045221050-ymmxrfq0f>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1777891756440-rclmcqjc0,Glace Vanille,,Adidas Arena,,Food,Snack sucré,No,No,1.000,No,,,,,,,pkg-1780402171054-ynujfptnd>Packaging>1779439661214-4hnv6zxzo>1.000
menu-item-1768932539720-uuq932odu,Gobelet carton,,La Beaujoire Nantes|Le Mans FC,,Glasses,Ecocup,Yes,No,1.000,No,,,,,,,
menu-1777132865400-h74a22wtc,Gaufre Chocolat (Aix),Gaufre chocolat,Aix Arena,,Food,Snack sucré,No,No,1.000,No,,,,,,,comp-1777132865400-74bs2c0ba>Packaging>pkg-1775227685860-ueadp9b8g>1.000
